label,area_mm2,equiv_diameter_mm,major_axis_mm,minor_axis_mm,eccentricity,solidity,mean_intensity,centroid_y_px,centroid_x_px,grind_setting,model,image
102,0.495,0.7939,1.0807,0.6078,0.8268,0.8722,76.9,609.0505050505051,1101.3080808080808,20,watershed,setting20.jpg
103,0.3425,0.6604,0.9213,0.4943,0.8439,0.8726,78.1,621.9124087591241,351.3065693430657,20,watershed,setting20.jpg
104,0.07,0.2985,0.347,0.2609,0.6592,0.9333,37.4,624.3214285714286,944.0714285714286,20,watershed,setting20.jpg
105,0.2875,0.605,0.8323,0.4444,0.8455,0.9127,20.8,631.2695652173913,667.4869565217391,20,watershed,setting20.jpg
106,0.1375,0.4184,0.7084,0.2638,0.928,0.8871,21.9,625.4727272727273,922.0,20,watershed,setting20.jpg
107,0.2275,0.5382,0.612,0.5083,0.5569,0.8667,29.0,631.989010989011,526.3626373626373,20,watershed,setting20.jpg
108,0.1325,0.4107,0.6743,0.3033,0.8931,0.726,42.8,628.4528301886793,505.3018867924528,20,watershed,setting20.jpg
109,0.2725,0.589,0.6889,0.5199,0.6561,0.916,25.6,643.0825688073395,267.73394495412845,20,watershed,setting20.jpg
110,0.1925,0.4951,0.6867,0.4259,0.7844,0.8191,16.8,645.3246753246754,812.1558441558442,20,watershed,setting20.jpg
111,0.9375,1.0925,1.3376,0.9539,0.701,0.8352,26.9,651.0266666666666,845.6346666666667,20,watershed,setting20.jpg
112,0.3325,0.6507,0.9976,0.4582,0.8883,0.8418,61.6,654.4887218045113,1161.609022556391,20,watershed,setting20.jpg
113,0.365,0.6817,0.855,0.5954,0.7177,0.8488,69.4,653.068493150685,335.21232876712327,20,watershed,setting20.jpg
114,0.24,0.5528,1.0813,0.3265,0.9533,0.7328,42.7,660.0,925.2916666666666,20,watershed,setting20.jpg
115,0.1575,0.4478,0.5835,0.4204,0.6934,0.7975,54.3,656.1111111111111,447.7936507936508,20,watershed,setting20.jpg
116,0.5525,0.8387,1.1595,0.71,0.7906,0.8036,83.0,668.1538461538462,418.8099547511312,20,watershed,setting20.jpg
117,0.145,0.4297,0.6515,0.3119,0.8779,0.8788,44.1,675.8275862068965,510.4310344827586,20,watershed,setting20.jpg
118,0.0875,0.3338,0.6069,0.1932,0.948,0.875,40.7,675.8571428571429,212.25714285714287,20,watershed,setting20.jpg
119,0.3025,0.6206,0.796,0.5432,0.7309,0.7806,88.4,680.2561983471074,430.4710743801653,20,watershed,setting20.jpg
120,0.1425,0.426,0.6672,0.2814,0.9067,0.9344,17.7,678.3508771929825,837.4736842105264,20,watershed,setting20.jpg
121,0.52,0.8137,1.273,0.5367,0.9068,0.8927,20.1,689.1346153846154,909.5769230769231,20,watershed,setting20.jpg
122,0.63,0.8956,0.9965,0.87,0.4876,0.913,34.7,693.9563492063492,298.6587301587302,20,watershed,setting20.jpg
123,0.335,0.6531,0.8466,0.5305,0.7794,0.8645,81.6,693.820895522388,574.0,20,watershed,setting20.jpg
124,0.08,0.3192,0.3606,0.2835,0.6179,0.9143,34.5,696.78125,660.1875,20,watershed,setting20.jpg
125,0.605,0.8777,1.2044,0.6907,0.8192,0.8231,18.5,707.3677685950413,468.55785123966945,20,watershed,setting20.jpg
126,0.145,0.4297,0.5601,0.3794,0.7356,0.7838,60.5,704.7931034482758,491.2241379310345,20,watershed,setting20.jpg
127,0.0875,0.3338,0.4823,0.2323,0.8764,0.9211,3.7,703.4857142857143,531.0,20,watershed,setting20.jpg
128,0.0825,0.3241,0.3477,0.305,0.48,0.9429,2.8,706.4848484848485,551.5151515151515,20,watershed,setting20.jpg
129,0.1075,0.37,0.5715,0.2419,0.906,0.9348,31.3,712.0232558139535,836.3023255813954,20,watershed,setting20.jpg
130,0.1775,0.4754,0.5755,0.4424,0.6397,0.8256,13.3,718.7183098591549,504.76056338028167,20,watershed,setting20.jpg
131,0.395,0.7092,0.8381,0.6103,0.6853,0.9186,33.9,727.9430379746835,240.48101265822785,20,watershed,setting20.jpg
132,0.1075,0.37,0.552,0.2646,0.8776,0.8958,27.8,724.0930232558139,571.7906976744187,20,watershed,setting20.jpg
133,0.1525,0.4406,0.7104,0.2816,0.9181,0.8841,3.1,733.9508196721312,599.344262295082,20,watershed,setting20.jpg
134,0.0775,0.3141,0.4029,0.2487,0.7868,0.9688,15.9,742.9354838709677,817.9354838709677,20,watershed,setting20.jpg
135,0.455,0.7611,0.9104,0.729,0.5989,0.7948,97.3,749.2527472527472,484.9945054945055,20,watershed,setting20.jpg
136,0.5675,0.85,1.0168,0.744,0.6816,0.908,38.6,756.3568281938326,32.91189427312775,20,watershed,setting20.jpg
137,0.5375,0.8273,1.0311,0.6879,0.7449,0.8958,14.8,756.0837209302325,620.5441860465116,20,watershed,setting20.jpg
138,0.0725,0.3038,0.4365,0.2335,0.8449,0.8286,72.2,754.0344827586207,209.89655172413794,20,watershed,setting20.jpg
139,0.2075,0.514,0.6786,0.3975,0.8105,0.9022,17.4,756.5903614457832,513.3614457831326,20,watershed,setting20.jpg
140,0.405,0.7181,1.2749,0.4336,0.9404,0.8482,51.9,757.8148148148148,771.2469135802469,20,watershed,setting20.jpg
141,0.21,0.5171,0.7006,0.3925,0.8283,0.8936,62.6,761.1071428571429,560.9166666666666,20,watershed,setting20.jpg
142,0.4025,0.7159,1.084,0.513,0.8809,0.8656,78.5,767.6335403726708,312.4472049689441,20,watershed,setting20.jpg
143,0.625,0.8921,1.3981,0.6273,0.8937,0.8475,27.5,772.236,488.308,20,watershed,setting20.jpg
144,0.5225,0.8156,1.3987,0.5191,0.9286,0.8101,35.6,772.9808612440191,1115.2105263157894,20,watershed,setting20.jpg
145,0.835,1.0311,2.0535,0.6602,0.9469,0.7325,16.2,786.0239520958083,641.5868263473054,20,watershed,setting20.jpg
146,0.185,0.4853,0.828,0.319,0.9228,0.7957,52.8,771.7162162162163,1143.3918918918919,20,watershed,setting20.jpg
147,0.2025,0.5078,0.8101,0.3463,0.904,0.8526,18.3,774.604938271605,448.91358024691357,20,watershed,setting20.jpg
148,0.1425,0.426,0.6019,0.3059,0.8613,0.95,21.6,772.8771929824561,661.3859649122807,20,watershed,setting20.jpg
149,0.7025,0.9458,1.3144,0.7842,0.8026,0.8646,16.1,778.6370106761566,837.5195729537367,20,watershed,setting20.jpg
150,0.7025,0.9458,1.1459,0.894,0.6255,0.8864,31.6,781.914590747331,232.36654804270464,20,watershed,setting20.jpg
151,0.14,0.4222,0.5294,0.3485,0.7529,0.8889,20.8,778.3392857142857,428.69642857142856,20,watershed,setting20.jpg
152,0.31,0.6283,0.8756,0.4799,0.8365,0.8435,29.6,789.9435483870968,412.4032258064516,20,watershed,setting20.jpg
153,0.0625,0.2821,0.3542,0.231,0.7579,0.9259,3.4,788.0,1150.64,20,watershed,setting20.jpg
154,0.1475,0.4334,0.7111,0.2976,0.9082,0.7662,45.3,792.0338983050848,498.76271186440675,20,watershed,setting20.jpg
155,0.205,0.5109,0.7975,0.3487,0.8993,0.8542,76.7,795.3414634146342,535.6463414634146,20,watershed,setting20.jpg
156,0.0775,0.3141,0.4001,0.2787,0.7174,0.8378,102.7,794.0645161290323,1148.2903225806451,20,watershed,setting20.jpg
157,0.25,0.5642,1.0232,0.3503,0.9396,0.8065,70.1,806.62,1113.55,20,watershed,setting20.jpg
158,0.5725,0.8538,1.4466,0.5302,0.9304,0.8707,90.5,822.0873362445415,233.59825327510916,20,watershed,setting20.jpg
159,0.12,0.3909,0.622,0.2503,0.9155,0.8727,28.5,810.9583333333334,760.7291666666666,20,watershed,setting20.jpg
160,0.35,0.6676,1.1531,0.4207,0.9311,0.7955,58.8,819.2214285714285,1151.7428571428572,20,watershed,setting20.jpg
161,0.24,0.5528,0.6791,0.4551,0.7421,0.932,10.2,821.625,620.9166666666666,20,watershed,setting20.jpg
