label,area_mm2,equiv_diameter_mm,major_axis_mm,minor_axis_mm,eccentricity,solidity,mean_intensity,centroid_y_px,centroid_x_px,grind_setting,model,image
175,0.3375,0.6555,1.0121,0.5106,0.8634,0.7627,15.3,1244.362962962963,360.74074074074076,40,watershed,setting40-1.jpg
176,0.4325,0.7421,0.8425,0.6656,0.613,0.9301,7.8,1252.2196531791908,826.4161849710982,40,watershed,setting40-1.jpg
177,0.4,0.7136,1.3112,0.4368,0.9429,0.8333,129.7,1258.63125,746.74375,40,watershed,setting40-1.jpg
178,0.3925,0.7069,0.8875,0.6001,0.7368,0.882,5.3,1261.2292993630574,598.624203821656,40,watershed,setting40-1.jpg
179,0.24,0.5528,0.7855,0.4205,0.8446,0.8889,20.1,1266.65625,387.2395833333333,40,watershed,setting40-1.jpg
180,0.5525,0.8387,1.0536,0.7704,0.6821,0.8701,0.6,1272.3619909502263,776.8144796380091,40,watershed,setting40-1.jpg
181,0.9925,1.1241,1.7568,0.8321,0.8807,0.8053,2.7,1284.8513853904283,889.8715365239294,40,watershed,setting40-1.jpg
182,0.535,0.8253,1.0484,0.824,0.6183,0.6794,16.7,1276.5654205607477,330.85046728971963,40,watershed,setting40-1.jpg
183,0.1475,0.4334,0.5146,0.3891,0.6546,0.8806,12.5,1278.5084745762713,802.7457627118644,40,watershed,setting40-1.jpg
184,0.105,0.3656,0.4357,0.3314,0.6492,0.875,8.6,1286.595238095238,675.7142857142857,40,watershed,setting40-1.jpg
185,0.1275,0.4029,0.4936,0.3388,0.7273,0.8793,9.8,1293.8823529411766,673.7450980392157,40,watershed,setting40-1.jpg
186,0.205,0.5109,0.5315,0.5031,0.3222,0.9535,8.6,1295.9146341463415,826.609756097561,40,watershed,setting40-1.jpg
187,0.2725,0.589,0.6267,0.5724,0.4071,0.9083,18.5,1304.6697247706422,235.3577981651376,40,watershed,setting40-1.jpg
188,0.23,0.5412,0.6485,0.4736,0.6831,0.9109,6.1,1310.5652173913043,724.2826086956521,40,watershed,setting40-1.jpg
189,0.48,0.7818,1.2589,0.6235,0.8687,0.7934,10.8,1336.9114583333333,405.5104166666667,40,watershed,setting40-1.jpg
190,0.2975,0.6155,0.8415,0.461,0.8366,0.9015,11.8,1351.6218487394958,711.4201680672269,40,watershed,setting40-1.jpg
191,0.1,0.3568,0.4618,0.292,0.7747,0.8889,19.1,1351.925,720.575,40,watershed,setting40-1.jpg
192,0.255,0.5698,0.8015,0.4826,0.7984,0.7786,21.5,1377.3823529411766,698.2254901960785,40,watershed,setting40-1.jpg
193,0.1425,0.426,0.542,0.3718,0.7277,0.8382,31.0,1396.2105263157894,666.1228070175439,40,watershed,setting40-1.jpg
194,0.73,0.9641,1.1585,0.813,0.7124,0.9241,10.1,1406.722602739726,424.7157534246575,40,watershed,setting40-1.jpg
195,1.0375,1.1493,1.3513,1.193,0.4697,0.8202,6.8,1426.879518072289,406.83373493975904,40,watershed,setting40-1.jpg
196,0.2625,0.5781,0.8426,0.4183,0.868,0.913,23.3,1434.8190476190475,805.3333333333334,40,watershed,setting40-1.jpg
197,0.18,0.4787,0.5385,0.4278,0.6074,0.973,36.8,1436.4166666666667,657.6666666666666,40,watershed,setting40-1.jpg
198,0.475,0.7777,0.9366,0.7169,0.6436,0.8155,33.8,1474.5736842105264,953.3,40,watershed,setting40-1.jpg
199,0.46,0.7653,1.3498,0.4811,0.9343,0.8364,75.4,1493.733695652174,813.5108695652174,40,watershed,setting40-1.jpg
200,0.415,0.7269,0.903,0.6186,0.7285,0.8469,45.5,1507.0602409638554,635.9156626506024,40,watershed,setting40-1.jpg
201,0.3225,0.6408,0.8644,0.4886,0.8249,0.8958,116.6,1513.2093023255813,360.984496124031,40,watershed,setting40-1.jpg
202,0.1325,0.4107,0.5903,0.3084,0.8527,0.8833,69.9,1511.8490566037735,707.9811320754717,40,watershed,setting40-1.jpg
203,0.2225,0.5323,0.8525,0.3496,0.9121,0.9175,73.3,1535.314606741573,271.7303370786517,40,watershed,setting40-1.jpg
204,0.33,0.6482,0.7788,0.5803,0.6669,0.8627,55.7,1701.2954545454545,462.5984848484849,40,watershed,setting40-1.jpg
205,0.305,0.6232,1.0954,0.4173,0.9246,0.7485,59.9,1709.672131147541,448.41803278688525,40,watershed,setting40-1.jpg
206,1.2425,1.2578,2.9192,0.6911,0.9716,0.6076,94.5,1717.5674044265593,420.36016096579476,40,watershed,setting40-1.jpg
207,0.5425,0.8311,1.8576,0.47,0.9675,0.6781,65.8,1724.5069124423962,494.39170506912444,40,watershed,setting40-1.jpg
208,0.065,0.2877,0.4327,0.2082,0.8767,0.8387,64.0,1725.1923076923076,511.0769230769231,40,watershed,setting40-1.jpg
209,1.05,1.1562,1.7908,1.0537,0.8086,0.6259,23.8,1729.692857142857,467.3952380952381,40,watershed,setting40-1.jpg
210,0.01,0.1128,0.1732,0.0707,0.9129,0.8,36.2,1727.25,480.25,40,watershed,setting40-1.jpg
211,1.1225,1.1955,2.4393,0.6445,0.9645,0.8076,61.0,1744.2472160356347,432.4498886414254,40,watershed,setting40-1.jpg
212,0.235,0.547,1.0396,0.3206,0.9513,0.8034,39.8,1749.6702127659576,476.0531914893617,40,watershed,setting40-1.jpg
